date,spy_close,vix_close,vix3m_close,hyg_close,lqd_close,tlt_close,hy_oas,t10y2y,nfci
2012-06-05,100.71622467041016,24.68000030517578,26.8700008392334,40.69951629638672,70.92504119873047,86.41056060791016,3.4,1.32,
2012-06-06,102.97916412353516,22.15999984741211,24.709999084472656,41.134124755859375,70.71736907958984,84.68373107910156,3.41,1.4,
2012-06-07,103.04157257080078,21.719999313354492,24.469999313354492,41.288360595703125,70.86392211914062,84.81236267089844,3.43,1.39,
2012-06-08,103.86091613769531,21.229999542236328,23.639999389648438,41.44724655151367,71.12652587890625,84.79207611083984,3.44,1.37,-0.234
2012-06-11,102.54218292236328,23.559999465942383,25.5,41.17619705200195,71.1142807006836,85.17807006835938,3.46,1.33,
2012-06-12,103.72047424316406,22.09000015258789,24.940000534057617,41.4659309387207,70.90667724609375,84.3993148803711,3.43,1.37,
2012-06-13,103.05718231201172,24.270000457763672,26.5,41.34440612792969,71.16311645507812,85.23223114013672,3.43,1.31,
2012-06-14,104.1496353149414,21.68000030517578,25.0,41.65287399291992,71.0776138305664,85.12394714355469,3.4,1.34,
2012-06-15,105.21482849121094,21.110000610351562,23.670000076293945,41.72764205932617,71.37076568603516,85.59793853759766,3.42,1.31,-0.239
2012-06-18,105.41873931884766,18.31999969482422,22.1299991607666,41.74169921875,71.34017944335938,86.0584487915039,3.42,1.3,
2012-06-19,106.43841552734375,18.3799991607666,21.920000076293945,42.03609085083008,71.27310943603516,84.93424987792969,3.41,1.34,
2012-06-20,106.265869140625,17.239999771118164,20.84000015258789,42.19961929321289,71.3035888671875,85.35413360595703,3.38,1.33,
2012-06-21,103.8813705444336,20.079999923706055,23.15999984741211,41.853790283203125,71.41349792480469,85.80792999267578,3.35,1.31,
2012-06-22,104.68144989013672,18.110000610351562,21.510000228881836,42.13887405395508,71.35857391357422,84.66342163085938,3.36,1.38,-0.255
2012-06-25,103.0029296875,20.3799991607666,23.030000686645508,42.07347106933594,71.54174041748047,85.89592742919922,3.36,1.32,
2012-06-26,103.52056121826172,19.719999313354492,22.469999313354492,42.01271438598633,71.61502838134766,85.55731201171875,3.34,1.35,
2012-06-27,104.45398712158203,19.450000762939453,22.360000610351562,42.26506805419922,71.7126693725586,85.69271850585938,3.35,1.34,
2012-06-28,104.15589141845703,19.709999084472656,22.25,42.2603874206543,71.82264709472656,85.90270233154297,3.37,1.29,
2012-06-29,106.75215148925781,17.079999923706055,20.31999969482422,42.66229248046875,71.80431365966797,84.7853012084961,3.39,1.34,-0.274
2012-07-02,107.07374572753906,16.799999237060547,19.790000915527344,42.70834732055664,72.18537902832031,85.66010284423828,3.4,1.31,
2012-07-03,107.77967071533203,16.65999984741211,19.31999969482422,42.86344528198242,72.24665069580078,85.0018081665039,3.41,1.35,
2012-07-05,107.29339599609375,17.5,20.110000610351562,42.8681526184082,72.43046569824219,85.43611907958984,3.43,1.34,
2012-07-06,106.27372741699219,17.100000381469727,20.040000915527344,42.811744689941406,72.61424255371094,86.23014068603516,3.41,1.3,-0.297
2012-07-09,106.1404037475586,17.979999542236328,20.3700008392334,42.82584762573242,72.66326141357422,86.99026489257812,3.41,1.26,
2012-07-10,105.21482849121094,18.719999313354492,20.8700008392334,42.637840270996094,72.64486694335938,87.16676330566406,3.39,1.26,
2012-07-11,105.23050689697266,17.950000762939453,20.25,42.77415466308594,72.7674560546875,87.27532196044922,3.36,1.27,
2012-07-12,104.72064971923828,18.329999923706055,20.690000534057617,42.680145263671875,73.13504791259766,87.89289093017578,3.37,1.25,
2012-07-13,106.4776382446289,16.739999771118164,19.389999389648438,42.811744689941406,73.15955352783203,87.66214752197266,3.37,1.27,-0.321
2012-07-16,106.22665405273438,17.110000610351562,19.610000610351562,42.64724349975586,73.36175537109375,88.06929779052734,3.35,1.26,
2012-07-17,106.95611572265625,16.479999542236328,18.920000076293945,42.84937286376953,73.36175537109375,87.37711334228516,3.35,1.28,
2012-07-18,107.74830627441406,16.15999984741211,18.940000534057617,43.027957916259766,73.76606750488281,87.42460632324219,3.33,1.3,
2012-07-19,108.03073120117188,15.449999809265137,18.610000610351562,43.136024475097656,73.89472961425781,87.20063781738281,3.34,1.32,
2012-07-20,107.04240417480469,16.270000457763672,19.639999389648438,42.93392562866211,73.94988250732422,88.26615142822266,3.31,1.27,-0.345
2012-07-23,105.95994567871094,18.6200008392334,21.18000030517578,42.86344528198242,73.71096801757812,88.76155090332031,3.31,1.25,
2012-07-24,105.05007934570312,20.469999313354492,22.260000228881836,42.60025405883789,73.82738494873047,89.46057891845703,3.29,1.22,
2012-07-25,105.07361602783203,19.34000015258789,21.8799991607666,42.51099395751953,73.96829223632812,89.69129180908203,3.3,1.21,
2012-07-26,106.80709075927734,17.530000686645508,20.239999771118164,42.94804382324219,74.08470153808594,88.87017059326172,3.3,1.22,
2012-07-27,108.77584075927734,16.700000762939453,19.65999984741211,43.201866149902344,73.73550415039062,87.19386291503906,3.29,1.33,-0.366
2012-07-30,108.77584075927734,18.030000686645508,20.1299991607666,43.201866149902344,73.92534637451172,87.84539031982422,3.26,1.3,
2012-07-31,108.0149917602539,18.93000030517578,20.780000686645508,43.09843444824219,74.30521392822266,88.0218276977539,3.27,1.28,
2012-08-01,107.92086791992188,18.959999084472656,20.670000076293945,43.33238983154297,74.22228240966797,87.58184814453125,3.26,1.32,
2012-08-02,107.17576599121094,17.56999969482422,20.229999542236328,43.15753936767578,74.27147674560547,88.07827758789062,3.24,1.27,
2012-08-03,109.30136108398438,15.640000343322754,18.68000030517578,43.33709716796875,74.09320068359375,86.65686798095703,3.26,1.36,-0.388
2012-08-06,109.51313018798828,15.949999809265137,18.739999771118164,43.30876159667969,74.19149017333984,86.69091796875,3.24,1.35,
2012-08-07,110.06221771240234,15.989999771118164,18.809999465942383,43.22370910644531,73.8043441772461,85.57554626464844,3.24,1.39,
2012-08-08,110.19552612304688,15.319999694824219,18.579999923706055,43.25202941894531,73.59536743164062,85.119873046875,3.23,1.39,
2012-08-09,110.2896728515625,15.279999732971191,18.229999542236328,43.256752014160156,73.54619598388672,85.05867004394531,3.23,1.4,
2012-08-10,110.4700698852539,14.739999771118164,18.139999389648438,43.21895217895508,73.75516510009766,85.48715209960938,3.23,1.38,-0.407
2012-08-13,110.41515350341797,13.699999809265137,18.06999969482422,43.242591857910156,73.60149383544922,85.34432983398438,3.24,1.38,
2012-08-14,110.43087005615234,14.850000381469727,18.510000228881836,43.30876159667969,73.26959228515625,84.18821716308594,3.25,1.46,
2012-08-15,110.55631256103516,14.630000114440918,18.860000610351562,43.10079574584961,72.92540740966797,83.00479888916016,3.27,1.53,
2012-08-16,111.37210845947266,14.289999961853027,18.549999237060547,43.26150131225586,72.71031188964844,82.29759216308594,3.26,1.54,
2012-08-17,111.52110290527344,13.449999809265137,18.350000381469727,43.26150131225586,72.80866241455078,82.69881439208984,3.25,1.52,-0.425
2012-08-20,111.5289535522461,14.020000457763672,18.59000015258789,43.3134765625,73.01144409179688,82.86882781982422,3.23,1.53,
2012-08-21,111.19165802001953,15.020000457763672,18.799999237060547,43.40798568725586,73.13433837890625,83.23599243164062,3.23,1.49,
2012-08-22,111.2387924194336,15.109999656677246,19.420000076293945,43.36545944213867,73.55238342285156,84.60980224609375,3.22,1.45,
2012-08-23,110.32888793945312,15.960000038146973,20.09000015258789,43.35601043701172,73.6076889038086,84.96345520019531,3.2,1.42,
2012-08-24,110.99559783935547,15.180000305175781,19.239999771118164,43.54975891113281,73.68756866455078,84.88180541992188,3.21,1.4,-0.443
2012-08-27,111.01915740966797,16.350000381469727,19.920000076293945,43.51668930053711,73.77978515625,85.3782958984375,3.19,1.37,
2012-08-28,110.90929412841797,16.489999771118164,19.81999969482422,43.47887420654297,73.88422393798828,85.58232879638672,3.19,1.37,
2012-08-29,110.99559783935547,17.059999465942383,20.459999084472656,43.54032897949219,73.73059844970703,85.20826721191406,3.19,1.39,
2012-08-30,110.19552612304688,17.829999923706055,20.920000076293945,43.52141571044922,73.75516510009766,85.6503677368164,3.2,1.36,
2012-08-31,110.72107696533203,17.469999313354492,20.6200008392334,43.63484573364258,74.26528930664062,86.86090850830078,3.21,1.35,-0.461
2012-09-04,110.61906433105469,17.979999542236328,20.68000030517578,43.63390350341797,74.08954620361328,86.7737045288086,3.18,1.36,
2012-09-05,110.52497100830078,17.739999771118164,19.989999771118164,43.63865661621094,74.1203842163086,86.36474609375,3.18,1.35,
2012-09-06,112.76824188232422,15.600000381469727,18.6200008392334,43.8952522277832,73.79360961914062,84.92675018310547,3.19,1.41,
2012-09-07,113.20748901367188,14.380000114440918,17.59000015258789,43.97127914428711,73.94770812988281,84.5313720703125,3.2,1.42,-0.479
2012-09-10,112.56429290771484,16.280000686645508,18.299999237060547,43.90000534057617,73.94159698486328,84.73583984375,3.2,1.43,
2012-09-11,112.8780288696289,16.40999984741211,18.290000915527344,44.19941329956055,74.00323486328125,84.20423126220703,3.18,1.45,
2012-09-12,113.25456237792969,15.800000190734863,17.600000381469727,44.33247375488281,73.855224609375,83.15469360351562,3.18,1.52,
2012-09-13,114.98017883300781,14.050000190734863,16.450000762939453,44.61762237548828,74.2498779296875,82.82755279541016,3.21,1.51,
2012-09-14,115.4900131225586,14.510000228881836,16.899999618530273,44.61281967163086,73.80595397949219,80.62619018554688,3.15,1.61,-0.499
2012-09-17,115.09781646728516,14.59000015258789,17.1299991607666,44.574832916259766,74.05877685546875,81.59395599365234,3.12,1.6,
2012-09-18,115.00369262695312,14.180000305175781,16.6299991607666,44.593849182128906,74.28684997558594,82.00291442871094,3.09,1.57,
2012-09-19,115.06645202636719,13.880000114440918,16.489999771118164,44.53681564331055,74.41018676757812,82.54132843017578,3.07,1.52,
2012-09-20,115.0743179321289,14.069999694824219,16.75,44.32772445678711,74.34854125976562,82.74575805664062,3.04,1.53,
2012-09-21,115.02618408203125,13.979999542236328,16.790000915527344,44.265933990478516,74.48414611816406,82.84119415283203,3.06,1.5,-0.515
2012-09-24,114.85270690917969,14.149999618530273,16.59000015258789,44.20892333984375,74.59521484375,83.48863983154297,3.02,1.47,
2012-09-25,113.63040924072266,15.430000305175781,17.600000381469727,43.814483642578125,74.7431411743164,84.3133316040039,3.03,1.43,
2012-09-26,112.99176025390625,16.809999465942383,18.5,43.595882415771484,74.95278930664062,85.21977233886719,3.03,1.38,
2012-09-27,114.0562515258789,14.84000015258789,17.06999969482422,44.07110595703125,74.91580963134766,84.6131362915039,3.05,1.41,
2012-09-28,113.52790069580078,15.729999542236328,17.610000610351562,43.86200714111328,75.0822525024414,84.660888671875,3.07,1.42,-0.528
2012-10-01,113.8276138305664,16.31999969482422,17.920000076293945,43.787933349609375,75.28266143798828,84.97506713867188,3.06,1.39,
2012-10-02,113.94586944580078,15.710000038146973,17.739999771118164,43.8978157043457,75.30742645263672,84.85894775390625,3.04,1.41,
2012-10-03,114.4111328125,15.430000305175781,17.579999923706055,44.00769805908203,75.35688781738281,84.88626861572266,3.03,1.41,
2012-10-04,115.2312240600586,14.550000190734863,17.059999465942383,44.194007873535156,75.29502868652344,83.82772827148438,2.99,1.47,
2012-10-05,115.23910522460938,14.329999923706055,16.93000030517578,44.17010498046875,75.17753601074219,82.74176025390625,2.98,1.48,-0.539
2012-10-08,114.84487915039062,15.109999656677246,17.360000610351562,44.108009338378906,75.37545776367188,83.43834686279297,,,
2012-10-09,113.7093276977539,16.3700008392334,18.010000228881836,43.983821868896484,75.4559097290039,83.28814697265625,2.93,1.49,
2012-10-10,112.98382568359375,16.290000915527344,18.1299991607666,43.87873458862305,75.59198760986328,83.87545776367188,2.9,1.45,
2012-10-11,113.04690551757812,15.59000015258789,17.56999969482422,44.1175651550293,75.83931732177734,84.45598602294922,2.87,1.42,
2012-10-12,112.67627716064453,16.139999389648438,17.739999771118164,44.194007873535156,75.92594909667969,84.667724609375,2.85,1.42,-0.546
2012-10-15,113.61466979980469,15.270000457763672,17.110000610351562,44.39466094970703,76.16096496582031,84.47650909423828,2.83,1.43,
2012-10-16,114.76599884033203,15.220000267028809,16.969999313354492,44.55707550048828,76.11154174804688,83.30862426757812,2.8,1.48,
2012-10-17,115.2863998413086,15.069999694824219,16.610000610351562,44.65739059448242,75.96308135986328,82.536865234375,2.77,1.53,
2012-10-18,114.98674011230469,15.029999732971191,16.579999923706055,44.63352966308594,75.82080841064453,82.03147888183594,2.72,1.57,
2012-10-19,113.07059478759766,17.059999465942383,18.1200008392334,44.40900421142578,75.95691680908203,83.14471435546875,2.71,1.49,-0.55
2012-10-22,113.08631134033203,16.6200008392334,17.8700008392334,44.41855239868164,75.77751922607422,82.6120376586914,2.68,1.51,
2012-10-23,111.51712036132812,18.829999923706055,19.450000762939453,44.2513427734375,75.90741729736328,83.79356384277344,2.73,1.5,
2012-10-24,111.20170593261719,18.329999923706055,19.270000457763672,44.213134765625,75.70326232910156,82.96711730957031,2.74,1.51,
2012-10-25,111.5250244140625,18.1200008392334,19.110000610351562,44.28474807739258,75.48681640625,82.54365539550781,2.73,1.55,
2012-10-26,111.4619140625,17.809999465942383,19.020000457763672,44.179656982421875,75.85794067382812,83.7593765258789,2.76,1.48,-0.549
2012-10-31,111.4619140625,18.600000381469727,19.309999465942383,44.232234954833984,76.09297180175781,84.25112915039062,2.73,1.42,
2012-11-01,112.62898254394531,16.690000534057617,17.729999542236328,44.20833969116211,75.75896453857422,83.56131744384766,2.75,1.45,
2012-11-02,111.62751770019531,17.59000015258789,18.549999237060547,44.146244049072266,75.61051940917969,83.49983978271484,2.77,1.47,-0.548
2012-11-05,111.85621643066406,18.420000076293945,18.969999313354492,44.0745849609375,75.64762115478516,83.97110748291016,2.74,1.44,
2012-11-06,112.73151397705078,17.579999923706055,18.239999771118164,44.14146423339844,75.28266143798828,83.1788330078125,2.74,1.48,
2012-11-07,110.17660522460938,19.079999923706055,19.809999465942383,43.87873458862305,75.43734741210938,84.688232421875,2.78,1.41,
2012-11-08,108.851806640625,18.489999771118164,19.829999923706055,43.735389709472656,75.36307525634766,85.94482421875,2.8,1.35,
2012-11-09,108.94645690917969,18.610000610351562,20.06999969482422,43.658973693847656,75.17753601074219,86.04049682617188,2.82,1.34,-0.546
2012-11-12,109.03319549560547,16.68000030517578,19.149999618530273,43.67330551147461,75.18990325927734,86.1839370727539,,,
2012-11-13,108.65467071533203,16.649999618530273,18.969999313354492,43.572959899902344,75.22080993652344,86.47075653076172,2.85,1.32,
2012-11-14,107.18795776367188,17.920000076293945,19.8700008392334,43.334110260009766,75.37545776367188,86.552734375,2.87,1.34,
2012-11-15,107.00660705566406,17.989999771118164,19.790000915527344,43.31501007080078,75.22699737548828,86.38201141357422,2.9,1.34,
2012-11-16,107.53494262695312,16.40999984741211,18.93000030517578,43.4392204284668,75.25175476074219,86.306884765625,2.9,1.34,-0.545
2012-11-19,109.71134948730469,15.239999771118164,17.59000015258789,43.98857116699219,75.48681640625,85.82196807861328,2.91,1.36,
2012-11-20,109.7586441040039,15.079999923706055,17.280000686645508,43.99336624145508,75.25175476074219,84.96144104003906,2.9,1.39,
2012-11-21,109.96369171142578,15.3100004196167,17.579999923706055,43.97901153564453,75.30742645263672,84.91361999511719,2.89,1.42,
2012-11-23,111.4619140625,15.140000343322754,17.579999923706055,44.12713623046875,75.33837890625,84.83161163330078,2.89,1.41,-0.549
2012-11-26,111.22535705566406,15.5,17.309999465942383,44.136695861816406,75.46208953857422,85.23458862304688,2.9,1.39,
2012-11-27,110.65765380859375,15.920000076293945,17.6200008392334,44.179656982421875,75.5053482055664,85.5692367553711,2.91,1.37,
2012-11-28,111.54867553710938,15.510000228881836,17.200000762939453,44.18923568725586,75.49298858642578,85.44632720947266,2.91,1.36,
2012-11-29,112.0691146850586,15.0600004196167,16.81999969482422,44.385108947753906,75.54869079589844,85.4599838256836,2.95,1.37,
2012-11-30,112.09275817871094,15.869999885559082,17.270000457763672,44.45198440551758,75.54248809814453,85.2277603149414,2.95,1.37,-0.555
2012-12-03,111.5407943725586,16.639999389648438,17.81999969482422,44.6772346496582,75.6261978149414,85.30646514892578,2.95,1.38,
2012-12-04,111.38307189941406,17.1200008392334,18.190000534057617,44.6772346496582,75.69447326660156,85.79920196533203,2.94,1.37,
2012-12-05,111.5802230834961,16.459999084472656,17.829999923706055,44.74924850463867,75.84957885742188,85.75811004638672,2.97,1.35,
2012-12-06,111.95870971679688,16.579999923706055,17.84000015258789,44.83088302612305,75.8371810913086,85.94283294677734,2.96,1.34,
2012-12-07,112.29777526855469,15.899999618530273,17.290000915527344,44.7636833190918,75.65721893310547,85.14904022216797,2.96,1.39,-0.563
2012-12-10,112.3451156616211,16.049999237060547,17.350000381469727,44.802066802978516,75.72552490234375,85.52546691894531,2.95,1.39,
2012-12-11,113.10997772216797,15.569999694824219,17.0,44.84531784057617,75.44631958007812,84.87535095214844,2.95,1.42,
2012-12-12,113.16519165039062,15.949999809265137,17.43000030517578,44.97979736328125,75.21674346923828,83.88993835449219,2.94,1.47,
2012-12-13,112.4713134765625,16.559999465942383,17.8799991607666,44.82127380371094,75.09881591796875,83.9515151977539,2.92,1.47,
2012-12-14,112.05339050292969,17.0,18.030000686645508,44.78767776489258,75.1546859741211,84.58110046386719,2.9,1.48,-0.575
2012-12-17,113.37022399902344,16.34000015258789,17.5,44.960575103759766,74.91275787353516,83.31507873535156,2.9,1.53,
2012-12-18,114.63191986083984,15.569999694824219,16.809999465942383,44.984588623046875,74.72660827636719,82.46656036376953,2.92,1.56,
2012-12-19,113.78032684326172,17.360000610351562,17.860000610351562,44.93657684326172,75.01818084716797,82.7403335571289,2.89,1.54,
2012-12-20,114.43475341796875,17.670000076293945,18.139999389648438,45.09504699707031,75.0926284790039,82.7540054321289,2.89,1.53,
2012-12-21,113.39605712890625,17.84000015258789,18.8700008392334,44.96534729003906,75.22293090820312,83.65721893310547,2.86,1.51,-0.587
2012-12-24,113.04661560058594,17.84000015258789,18.8700008392334,44.802066802978516,75.17328643798828,83.50670623779297,2.86,1.53,
2012-12-26,112.5700912475586,19.479999542236328,19.93000030517578,44.910728454589844,75.28034973144531,83.80712890625,2.87,1.51,
2012-12-27,112.41921997070312,19.469999313354492,19.920000076293945,45.002464294433594,75.52302551269531,84.08829498291016,2.84,1.48,
2012-12-28,111.20416259765625,22.719999313354492,21.8799991607666,44.881736755371094,75.6910629272461,84.56840515136719,2.85,1.46,-0.6
2012-12-31,113.09424591064453,18.020000457763672,18.729999542236328,45.074893951416016,75.29280090332031,83.10757446289062,2.85,1.53,
2013-01-02,115.99288940429688,14.680000305175781,16.690000534057617,45.49980163574219,75.46705627441406,81.99652862548828,2.85,1.59,
2013-01-03,115.7308120727539,14.5600004196167,16.739999771118164,45.35979461669922,75.05626678466797,80.885498046875,2.84,1.65,
2013-01-04,116.23906707763672,13.829999923706055,16.34000015258789,45.38877868652344,75.01896667480469,81.20098114013672,2.81,1.66,-0.614
2013-01-07,115.92144775390625,13.789999961853027,16.450000762939453,45.42738342285156,75.14347076416016,81.23528289794922,2.8,1.65,
2013-01-08,115.587890625,13.619999885559082,16.450000762939453,45.39356994628906,75.2119140625,81.77020263671875,2.81,1.64,
2013-01-09,115.8816909790039,13.8100004196167,16.5,45.48051071166992,75.18698120117188,81.69473266601562,2.81,1.64,
2013-01-10,116.8028793334961,13.489999771118164,16.1200008392334,45.55775451660156,75.22432708740234,81.46843719482422,2.8,1.65,
2013-01-11,116.79499053955078,13.359999656677246,16.010000228881836,45.639854431152344,75.36124420166016,82.19540405273438,2.8,1.63,-0.627
2013-01-14,116.71560668945312,13.520000457763672,16.290000915527344,45.57707595825195,75.2119140625,81.9690933227539,2.8,1.63,
2013-01-15,116.79499053955078,13.550000190734863,16.329999923706055,45.58671569824219,75.14964294433594,82.34630584716797,2.81,1.6,
2013-01-16,116.77906799316406,13.420000076293945,16.239999771118164,45.50944900512695,75.14964294433594,82.51776123046875,2.84,1.58,
2013-01-17,117.53353881835938,13.569999694824219,16.079999923706055,45.67365646362305,75.01896667480469,81.69473266601562,2.84,1.61,
2013-01-18,117.79560089111328,12.460000038146973,15.289999961853027,45.73638153076172,75.09366607666016,82.32575988769531,2.82,1.61,-0.636
2013-01-22,118.43092346191406,12.430000305175781,14.720000267028809,45.765380859375,75.09366607666016,82.4834976196289,2.82,1.6,
2013-01-23,118.62152862548828,12.460000038146973,14.5,45.712276458740234,75.18698120117188,82.36001586914062,2.83,1.6,
2013-01-24,118.6532974243164,12.6899995803833,14.670000076293945,45.813663482666016,75.08120727539062,82.07200622558594,2.82,1.65,
2013-01-25,119.32038879394531,12.890000343322754,14.65999984741211,45.79918670654297,74.73890686035156,80.94725036621094,2.82,1.7,-0.643
2013-01-28,119.17740631103516,13.569999694824219,15.069999694824219,45.775047302246094,74.67671203613281,80.65229034423828,2.82,1.71,
2013-01-29,119.64596557617188,13.3100004196167,14.739999771118164,45.6977653503418,74.50867462158203,80.20660400390625,2.81,1.73,
2013-01-30,119.17740631103516,14.319999694824219,15.420000076293945,45.36943817138672,74.2597885131836,80.06936645507812,2.84,1.76,
2013-01-31,118.88359832763672,14.279999732971191,15.550000190734863,45.22941970825195,74.31578826904297,80.46028137207031,2.82,1.75,
2013-02-01,120.10658264160156,12.899999618530273,14.789999961853027,45.3794059753418,74.12286376953125,79.41552734375,2.84,1.77,-0.647
2013-02-04,118.75651550292969,14.670000076293945,15.789999961853027,45.1900634765625,74.37255859375,80.43283081054688,2.85,1.75,
2013-02-05,119.9557113647461,13.720000267028809,15.300000190734863,45.29201889038086,74.22276306152344,79.718017578125,2.85,1.77,
2013-02-06,120.04302215576172,13.40999984741211,15.140000343322754,45.22404861450195,74.41629028320312,80.37095642089844,2.86,1.73,
2013-02-07,119.88422393798828,13.5,15.1899995803833,45.13667678833008,74.44122314453125,80.19219970703125,2.85,1.74,
2013-02-08,120.55131530761719,13.020000457763672,14.800000190734863,45.14638900756836,74.60356903076172,80.50154876708984,2.86,1.74,-0.648
2013-02-11,120.52745819091797,12.9399995803833,14.680000305175781,45.141544342041016,74.56610870361328,80.4396743774414,2.84,1.72,
2013-02-12,120.7260513305664,12.640000343322754,14.529999732971191,45.296875,74.49119567871094,80.24036407470703,2.85,1.73,
2013-02-13,120.82921600341797,12.979999542236328,14.630000114440918,45.364845275878906,74.31642150878906,79.5873794555664,2.84,1.76,
2013-02-14,120.9404296875,12.65999984741211,14.430000305175781,45.34545135498047,74.52240753173828,80.30913543701172,2.85,1.73,
2013-02-15,120.79743194580078,12.460000038146973,14.260000228881836,45.35031509399414,74.49119567871094,80.0754165649414,2.85,1.72,-0.649
2013-02-19,121.7027816772461,12.3100004196167,13.989999771118164,45.393985748291016,74.47248840332031,79.67674255371094,2.86,1.74,
2013-02-20,120.18596649169922,14.680000305175781,15.40999984741211,45.35031509399414,74.59730529785156,79.91732788085938,2.87,1.75,
2013-02-21,119.45536804199219,15.220000267028809,15.710000038146973,45.39885330200195,74.71587371826172,80.384765625,2.87,1.73,
2013-02-22,120.62277221679688,14.170000076293945,14.979999542236328,45.51047134399414,74.76583862304688,80.4396743774414,2.87,1.7,-0.65
2013-02-25,118.32774353027344,18.989999771118164,17.940000534057617,45.36970138549805,75.20909118652344,82.02061462402344,2.89,1.63,
2013-02-26,119.13773345947266,16.8700008392334,17.25,45.59302520751953,75.11541748046875,81.54630279541016,2.9,1.63,
2013-02-27,120.63866424560547,14.729999542236328,15.65999984741211,45.67068099975586,75.09041595458984,81.30574798583984,2.9,1.64,
2013-02-28,120.40036010742188,15.510000228881836,16.18000030517578,45.65126037597656,75.11541748046875,81.45697784423828,2.89,1.64,
2013-03-01,120.79743194580078,15.359999656677246,16.290000915527344,45.74203872680664,75.28703308105469,81.90056610107422,2.9,1.61,-0.651
2013-03-04,121.44075775146484,14.010000228881836,15.420000076293945,45.74690628051758,75.23070526123047,81.46663665771484,2.9,1.64,
2013-03-05,122.52865600585938,13.479999542236328,14.949999809265137,45.839656829833984,75.10539245605469,81.23238372802734,2.9,1.65,
2013-03-06,122.69544219970703,13.529999732971191,15.029999732971191,45.810367584228516,74.88626098632812,80.49536895751953,2.89,1.7,
2013-03-07,122.9178466796875,13.0600004196167,14.739999771118164,45.87869644165039,74.64201354980469,79.87538146972656,2.89,1.75,
2013-03-08,123.44198608398438,12.59000015258789,14.520000457763672,45.9323844909668,74.37905883789062,79.04194641113281,2.88,1.79,-0.653
2013-03-11,123.91053771972656,11.5600004196167,14.300000190734863,45.903114318847656,74.42913055419922,79.11774444580078,2.87,1.8,
2013-03-12,123.63256072998047,12.270000457763672,14.579999923706055,45.88358688354492,74.57939147949219,79.68943786621094,2.87,1.76,
2013-03-13,123.80724334716797,11.829999923706055,14.510000228881836,45.89335632324219,74.51045227050781,79.6068115234375,2.85,1.77,
2013-03-14,124.46641540527344,11.300000190734863,14.100000381469727,46.06904220581055,74.5418472290039,79.36568450927734,2.88,1.77,
2013-03-15,124.30213165283203,11.300000190734863,14.260000228881836,46.06418228149414,74.64201354980469,79.73766326904297,2.89,1.76,-0.656
2013-03-18,123.61614227294922,13.359999656677246,15.390000343322754,46.07394790649414,74.8236312866211,80.34380340576172,2.91,1.7,
2013-03-19,123.32896423339844,14.390000343322754,15.710000038146973,45.99583053588867,74.9488296508789,80.88801574707031,2.9,1.68,
2013-03-20,124.1904067993164,12.670000076293945,14.930000305175781,46.147159576416016,74.72967529296875,79.98563385009766,2.9,1.7,
2013-03-21,123.12954711914062,13.989999771118164,15.529999732971191,46.06418228149414,74.80484008789062,80.75711822509766,2.9,1.68,
2013-03-22,124.11864471435547,13.569999694824219,15.260000228881836,46.029991149902344,74.81110382080078,80.81908416748047,2.9,1.67,-0.659
2013-03-25,123.60010528564453,13.739999771118164,15.300000190734863,45.96167755126953,74.81110382080078,80.74330139160156,2.91,1.69,
2013-03-26,124.58921813964844,12.770000457763672,14.75,46.044647216796875,74.86119079589844,80.83975982666016,2.91,1.67,
2013-03-27,124.58921813964844,13.149999618530273,14.930000305175781,45.96653366088867,75.12425231933594,81.52859497070312,2.93,1.62,
2013-03-28,124.97212982177734,12.699999809265137,14.640000343322754,46.049537658691406,75.0803451538086,81.11532592773438,2.96,1.62,
2013-04-01,124.47759246826172,13.579999923706055,15.279999732971191,46.1319580078125,74.97230529785156,81.72624206542969,2.91,1.63,
2013-04-02,125.09178924560547,12.779999732971191,14.710000038146973,46.09761428833008,74.96607208251953,81.39484405517578,2.91,1.63,
2013-04-03,123.82352447509766,14.210000038146973,15.489999771118164,46.09761428833008,75.26753234863281,82.1266098022461,2.91,1.59,
2013-04-04,124.32604217529297,13.890000343322754,15.300000190734863,46.08290100097656,75.66952514648438,83.10684204101562,2.88,1.56,
2013-04-05,123.76763916015625,13.920000076293945,15.380000114440918,46.127052307128906,75.90193176269531,84.7843246459961,2.82,1.48,-0.671
2013-04-08,124.60521697998047,13.1899995803833,14.710000038146973,46.17611312866211,75.97106170654297,84.13542175292969,2.82,1.52,
2013-04-09,125.03599548339844,12.84000015258789,14.460000038146973,46.323299407958984,76.0463638305664,83.92831420898438,2.82,1.54,
2013-04-10,126.56747436523438,12.359999656677246,14.119999885559082,46.470455169677734,75.84542846679688,82.77550506591797,2.83,1.6,
2013-04-11,126.9822769165039,12.239999771118164,14.170000076293945,46.470455169677734,75.89563751220703,82.93427276611328,2.84,1.58,
2013-04-12,126.67121124267578,12.0600004196167,14.020000457763672,46.48520278930664,76.27253723144531,84.17000579833984,2.82,1.53,-0.682
2013-04-15,123.7357406616211,17.270000457763672,17.030000686645508,46.19081497192383,76.29769897460938,84.90164947509766,2.82,1.5,
2013-04-16,125.56246948242188,13.960000038146973,15.100000381469727,46.50973129272461,76.15946960449219,84.20446014404297,2.81,1.51,
2013-04-17,123.72781372070312,16.510000228881836,16.93000030517578,46.43611526489258,76.26626586914062,84.76363372802734,2.81,1.49,
